order_id,created_date,total_paid_GBP,order_state,total_paid_EUR,product_quantity,sku,name
313852,2017-01-23,3984.99,Completed,3426.0,1.0,PAC1628,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB RAM | 2TB SSD | Radeon R9 M395X 4GB"
313855,2017-01-23,36.99,Completed,32.0,1.0,SPE0137,"Speck SeeThru Satin MacBook Air Case 13 ""Black"
313858,2017-01-23,10.98,Completed,9.0,1.0,IFX0048,Security Torx screwdriver TR6 iFixit Mac Mini Late 2014
313860,2017-01-23,46.97,Completed,40.0,1.0,UAG0045,Urban Armor Gear Case iPhone Pathfinder 7 Rust / Black
313860,2017-01-23,46.97,Completed,40.0,1.0,NOD0008,NIU Nodon smart button Blue
313860,2017-01-23,46.97,Completed,40.0,1.0,MOX0032, Moxie Mini Fan Orange Lightning
313861,2017-01-23,13.98,Completed,12.0,1.0,MUV0042,Clear Back Case Muvit iPhone / 5s / 5 transparent
313866,2017-01-23,86.97,Completed,75.0,2.0,KIN0156,Mac memory Kingston 4GB SO-DIMM DDR3åÊ1333MhzåÊ
313872,2017-01-23,99.99,Completed,86.0,1.0,NTE0103,"NewerTech NuPower 55 W Battery for MacBook Air 13 ""late 2010 - early 2015"
313873,2017-01-23,82.35,Completed,71.0,1.0,WDT0134-A,"Open - Western Digital Network PC and Mac 2TB NAS 35 ""hard drive"
313874,2017-01-23,344.97,Completed,297.0,1.0,CRU0052,Crucial MX300 750GB SSD Disk
313874,2017-01-23,344.97,Completed,297.0,1.0,WDT0331-A,Open - WD My Passport Ultra Hard Drive 4TB Mac and PC White
313875,2017-01-23,2101.98,Completed,1807.0,1.0,APP1576,"Apple MacBook Retina 12 ""Core m3 11GHz | 8GB RAM | 256GB Rose Gold Flash"
313875,2017-01-23,2101.98,Completed,1807.0,1.0,OWC0184,SSD expansion kit OWC Aura Pro 6G 1TB Pro Retina MacBook / MacBook Air 2013 to 2015
313878,2017-01-23,174.99,Completed,150.0,1.0,SYN0139,Synology DS216j NAS Server Mac and PC
313880,2017-01-23,112.98,Completed,97.0,1.0,IFX0055,"iFixit battery Macbook Pro 13 ""OEM (Mid 2009 / Mid 2010 / Early 2011 / Late 2011 / Mid 2012)"
313880,2017-01-23,112.98,Completed,97.0,1.0,IFX0013,iFixit 26 Bit Driver Kit portable repair 26 parts
313885,2017-01-23,69.99,Completed,60.0,1.0,LIF0118,LifeProof Fre Submersible Case Black iPhone 7 Plus
313890,2017-01-23,29.99,Completed,26.0,1.0,JAW0048,Jawbone UP2 Black Rope Activity Monitor
313891,2017-01-23,188.04,Completed,162.0,1.0,WDT0218,"Purple 3TB WD 35 ""PC Security Mac hard drive and NAS"
313891,2017-01-23,188.04,Completed,162.0,1.0,SEA0038-A,"Open - Seagate Barracuda 3TB 35 ""SATA 7200rpm hard drive Mac and PC"
313896,2017-01-23,313.96,Completed,270.0,1.0,IKM0040,IK Multimedia iRig MIC microphone HD iPhone iPad and iPod
313896,2017-01-23,313.96,Completed,270.0,1.0,SPH0016,Sphero BB-8 Battle-Worn Force Band Bracelet + Star Wars Special Edition
313896,2017-01-23,313.96,Completed,270.0,1.0,SPE0187,Presidio Speck iPhone Case 8 Plus / 7 Transparent Plus
313901,2017-01-23,59.99,Completed,52.0,1.0,WAC0171,Education - Wacom Intuos graphics tablet with pen Draw S White
313903,2017-01-23,159.0,Completed,137.0,1.0,WDT0366,"4TB WD My Passport External Hard Disk 25 ""USB 3.0 White"
313907,2017-01-23,298.96,Completed,257.0,3.0,CRU0032,Crucial Mac Memory 8GB DDR3 1333MHz SO-DIMM
313907,2017-01-23,298.96,Completed,257.0,1.0,CRU0026-2,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1333MHz
313908,2017-01-23,29.9,Completed,26.0,1.0,BEZ0191,"GRAPHITE Be.ez LA robe Case MacBook Air 13 ""/ Pro13"" Black"
313910,2017-01-23,26.99,Completed,23.0,1.0,TPL0009,TP-Link Wireless USB Adapter T2UH Archer Mac Wi-Fi ac 600 Dual-Band antenna
313915,2017-01-23,39.99,Completed,34.0,1.0,OWC0007,OWC Data Doubler Optical Bay adapter Macbook / Macbook Pro
313919,2017-01-23,46.99,Completed,40.0,1.0,TRK0011,Bravo Trackr Locator Silver Pack 2 units
313923,2017-01-23,195.97,Completed,168.0,2.0,APP0700,"Apple 85W MagSafe 2 charger MacBook Pro screen Retina 15 ""(OEM)"
313923,2017-01-23,195.97,Completed,168.0,1.0,APP0703,"85W MagSafe charger Apple MacBook Pro 15 ""/ 17"" (OEM)"
313928,2017-01-23,417.96,Completed,359.0,1.0,OWC0007,OWC Data Doubler Optical Bay adapter Macbook / Macbook Pro
313928,2017-01-23,417.96,Completed,359.0,1.0,NTE0064,"NewerTech NuPower Battery 78W MacBook Pro 15 ""Unibody 2011/12"
313928,2017-01-23,417.96,Completed,359.0,2.0,SAM0069,256GB Samsung SSD 850 PRO
313932,2017-01-23,41.99,Completed,36.0,1.0,OWC0041,Mac OWC Memory 4GB DDR3 1066MHZ SO-DIMM
313933,2017-01-23,31.4,Completed,27.0,1.0,FCM0005-2,Mac memory FCM 4GB (2x2GB) SO-DIMM DDR2 800 MHz
313934,2017-01-23,249.99,Completed,215.0,1.0,OWC0144,OWC Thunderbolt 2 Dock USB3 / FW / HDMI / Audio / Ethernet
313935,2017-01-23,278.99,Completed,240.0,1.0,FCM0038-4,Mac memory FCM 32GB (4x8GB) SO-DIMM DDR3 1867MHz
313937,2017-01-23,239.97,Completed,206.0,1.0,SAM0074,Samsung 850 EVO SSD Disk 500GB
313937,2017-01-23,239.97,Completed,206.0,1.0,NTE0013,"AdaptaDrive NewerTech adapter 2.5 ""to 3.5"" SATA"
313937,2017-01-23,239.97,Completed,206.0,1.0,OWC0100,OWC In-line Digital Temperature Sensor Kit HDD iMac 2011
313938,2017-01-23,171.99,Completed,148.0,1.0,APP1210,Apple TV 32GB media player
313943,2017-01-23,9.98,Completed,9.0,1.0,SHE0044,SwitchEasy iPhone Case 0.35 8/7 White
313947,2017-01-23,163.99,Completed,141.0,1.0,PAC1889,Kit Crucial MX300 525GB SSD expansion for Mac mini 2011 to 2012
313954,2017-01-23,81.99,Completed,70.0,1.0,JBL0107,JBL Flip 3 Bluetooth Speaker Black
313957,2017-01-23,242.94,Completed,209.0,2.0,PAC1400,Elgato Eve and Energy Plug Power Wireless Sensor Pack 2 units
313957,2017-01-23,242.94,Completed,209.0,3.0,PHI0063,Philips Hue White Single Bulb E27 9.5W A60
313961,2017-01-23,115.69,Completed,99.0,1.0,OLL0023,Active olloclip iPhone Lens 8/7 and 8/7 Plus Black
313967,2017-01-23,469.99,Completed,404.0,1.0,OWC0183,"SSD expansion kit OWC Aura Pro 6G 480GB Retina MacBook Pro / Macbook Air 11 ""and 13"" 2013-2015"
313968,2017-01-23,11.98,Completed,10.0,1.0,STA0019,Startech Adapter with Micro Mini-Jack 35mm 2 connectors
313970,2017-01-23,11.98,Completed,10.0,1.0,IFX0020,iFixit P5 Pentalobe Screwdriver
313971,2017-01-23,238.99,Completed,205.0,1.0,PAC0701,Samsung SSD 850 expansion kit EVO 500GB + Datadoubler for iMac Mac mini 2009 and 2009 to 2011
313975,2017-01-23,46.97,Completed,40.0,1.0,APP0985,OEM 5W USB Power Adapter iPhone iPod and compatible Apple iPod
313975,2017-01-23,46.97,Completed,40.0,1.0,APP0698,Apple Lightning Cable Connector to USB 1m White (OEM)
313975,2017-01-23,46.97,Completed,40.0,1.0,IOT0016,iOttie Easy One Touch XL Car Support iPhone 6 and iPhone 6 Plus
313977,2017-01-23,49.99,Completed,43.0,1.0,TUC0279,"Backpack Agio Tucano MacBook Pro / Retina / Air 13 ""Black"
313980,2017-01-23,31.98,Completed,27.0,1.0,APP0985,OEM 5W USB Power Adapter iPhone iPod and compatible Apple iPod
313980,2017-01-23,31.98,Completed,27.0,1.0,APP0927,EarPods Apple Headphones with Remote and Mic (OEM)
313982,2017-01-23,118.99,Completed,102.0,1.0,CRU0026-2,Crucial memory Mac 16GB (2x8GB) SO-DIMM DDR3 1333MHz
313984,2017-01-23,159.0,Completed,137.0,1.0,WDT0364,WD My Passport External Hard Drive 4TB USB 3.0 Blue 25
313985,2017-01-23,39.99,Completed,34.0,1.0,BEL0300,Belkin Rockstar Lightning Audio Adapter + Charging for iPhone White 7
313989,2017-01-23,47.99,Completed,41.0,1.0,APP1190,IPhone AppleCare Protection Plan
313991,2017-01-23,31.96,Completed,27.0,4.0,TPL0038,TP-LINK Cable 1m White Lightning IFM
313992,2017-01-23,39.97,Completed,34.0,1.0,BEL0262,MIXIT Belkin Dual USB Power Bank 4000mAh Red 2.4A
313992,2017-01-23,39.97,Completed,34.0,1.0,KAN0052,Kanex Lightning to USB Cable White 12m
313992,2017-01-23,39.97,Completed,34.0,1.0,KIN0150,Kingston DataTraveler SE9 32Gb USB 3.0 G2
313994,2017-01-23,78.99,Completed,68.0,1.0,APP1214,Apple Magic Mouse 2
313996,2017-01-23,38.89,Completed,33.0,1.0,NTE0045,NewerTech NuGuard KX iPhone Case SE / 5s / 5 Black
313996,2017-01-23,38.89,Completed,33.0,1.0,BEL0246,Belkin InvisiGlass TrueClear invisible glass Protector iPhone 5 / 5S / 5c / SE
314001,2017-01-23,36.99,Completed,32.0,1.0,SPE0137,"Speck SeeThru Satin MacBook Air Case 13 ""Black"
314002,2017-01-23,44.61,Completed,38.0,1.0,WOE0010,Wowewa Protector Tempered Glass iPhone 6 / 6S 3D White
314002,2017-01-23,44.61,Completed,38.0,1.0,WOE0009,Wowewa Protector Tempered Glass 3D iPhone 6 / 6S Black
314002,2017-01-23,44.61,Completed,38.0,1.0,APP1045,Apple USB-C to USB
314002,2017-01-23,44.61,Completed,38.0,1.0,LEX0037,Lexar JumpDrive USB 3.0 32GB Flash Drive P20
314007,2017-01-23,729.99,Completed,628.0,1.0,WAC0090,"Wacom Cintiq 13HD Graphic Tablet 13 ""LED"
314011,2017-01-23,79.99,Completed,69.0,1.0,TRA0010,"Transcend JetDrive Lite 130 128GB Macbook Air 13 """
314012,2017-01-23,33.98,Completed,29.0,2.0,BEL0211,MIXIT Belkin 2.4A USB Cable 12m Lightning Silver
314014,2017-01-23,69.99,Completed,60.0,1.0,THU0025,"21Mochila Thule Crossover MacBook Pro 15 ""Black"
314016,2017-01-23,296.98,Completed,255.0,1.0,DLL0035,"Dell U2415 Monitor 24 ""FHD"
314018,2017-01-23,169.99,Completed,146.0,1.0,SAM0074,Samsung 850 EVO SSD Disk 500GB
314020,2017-01-23,2769.99,Completed,2382.0,1.0,PAC1594,"Apple iMac 27 ""Core i5 3.2GHz Retina 5K | 32GB RAM | 1TB SSD | AMD Radeon R9 M390"
314021,2017-01-23,42.99,Completed,37.0,1.0,SAN0121,Sandisk Extreme Pro Memory Card 64GB SDXC UHS-I U3 V30 95MB / s-90MB / s
314024,2017-01-23,1019.0,Completed,876.0,1.0,APP1630,Apple iPhone 7 Plus 128GB Black
314030,2017-01-23,187.99,Completed,162.0,1.0,PAC1533,expansion kit 525GB + SSD Crucial MX300 Datadoubler MacBook Late 2008 and Mid 2010 MacBook Pro 2008 to 2012
314033,2017-01-23,189.99,Completed,163.0,1.0,QNA0204,QNAP TS-231P NAS
314034,2017-01-23,34.99,Completed,30.0,1.0,PIE0040,Piece Internal Battery iPhone 6
314039,2017-01-23,334.99,Completed,288.0,1.0,WAC0221,Education - Wacom Intuos Pro M South Graphics Tablet
314040,2017-01-23,188.99,Completed,162.0,1.0,APP0663,"AppleCare Protection Plan MacBook / Air / Pro 13 """
314041,2017-01-23,33.97,Completed,29.0,1.0,PIE0009,Internal Battery for iPhone 4S
314041,2017-01-23,33.97,Completed,29.0,1.0,PIE0007,Internal Battery for iPhone 4
314041,2017-01-23,33.97,Completed,29.0,1.0,KIN0072,Kingston DataTraveler SE9 16GB USB 2.0 key
314043,2017-01-23,129.99,Completed,112.0,1.0,HGD0021,"Henge Docks Docking Station MacBook Pro Retina 15 """
314045,2017-01-23,48.98,Completed,42.0,1.0,PHI0063,Philips Hue White Single Bulb E27 9.5W A60
314045,2017-01-23,48.98,Completed,42.0,1.0,PHI0077,Philips Hue Single Bulb E27 White Ambiance
314047,2017-01-23,49.99,Completed,43.0,1.0,TOS0018,"Toshiba Canvio Basic Hard Disk 1TB USB 3.0 25 ""Black"
314048,2017-01-23,72.99,Completed,63.0,1.0,APP1527,"Apple iPad Silicone Case Pro 97 ""Charcoal Gray"
314049,2017-01-23,67.99,Completed,58.0,1.0,APP0665,AppleCare Protection Plan Mac mini
314053,2017-01-23,29.97,Completed,26.0,3.0,APP0698,Apple Lightning Cable Connector to USB 1m White (OEM)
314064,2017-01-23,19.98,Completed,17.0,1.0,MOS0125,Moshi iVisor XT Protector iPhone 6 / 6S White
281302,2017-01-13,16.98,Completed,15.0,1.0,STA0036,Startech USB Adapter VGA-C Blanco
305286,2017-01-13,21.98,Completed,19.0,1.0,SAT0010,Satechi Aluminum Silver Mouse
305433,2017-01-13,155.95,Completed,136.0,1.0,SAT0014,Satechi Lightning to USB Cable Flexible Black 25cm
305433,2017-01-13,155.95,Completed,136.0,1.0,LIF0097,LifeProof Fre Waterproof Case iPhone 6 / 6S White
305433,2017-01-13,155.95,Completed,136.0,1.0,GRT0457,Griffin Travel Battery Backup Power Bank for Apple Watch Aluminum
305433,2017-01-13,155.95,Completed,136.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
306220,2017-01-13,58.98,Completed,52.0,1.0,WAC0171,Education - Wacom Intuos graphics tablet with pen Draw S White
306334,2017-01-13,62.96,Completed,55.0,1.0,BEL0206,MIXIT Belkin USB Wall Charger 24A Metallic White
306334,2017-01-13,62.96,Completed,55.0,1.0,GRT0426,Griffin iTrip Bluetooth Clip Headset Adapter
306334,2017-01-13,62.96,Completed,55.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
307074,2017-01-13,326.96,Completed,286.0,1.0,PAC1533,expansion kit 525GB + SSD Crucial MX300 Datadoubler MacBook Late 2008 and Mid 2010 MacBook Pro 2008 to 2012
307074,2017-01-13,326.96,Completed,286.0,1.0,IFX0012,iFixit Essential Toolkit Electronics Starter Kit
307074,2017-01-13,326.96,Completed,286.0,1.0,IFX0055,"iFixit battery Macbook Pro 13 ""OEM (Mid 2009 / Mid 2010 / Early 2011 / Late 2011 / Mid 2012)"
307256,2017-01-13,62.96,Completed,55.0,1.0,JBL0104,Gray Bluetooth Speaker JBL GO
307256,2017-01-13,62.96,Completed,55.0,1.0,MOS0082,Moshi iGlaze XT iPhone Case SE / 5s / 5 transparent
307256,2017-01-13,62.96,Completed,55.0,1.0,MOX0014,Tempered glass 026mm Moxie SE / 5s / 5c / 5
307682,2017-01-13,30.97,Completed,27.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
307682,2017-01-13,30.97,Completed,27.0,1.0,SAT0014,Satechi Lightning to USB Cable Flexible Black 25cm
307888,2017-01-13,59.98,Completed,52.0,1.0,LIF0097,LifeProof Fre Waterproof Case iPhone 6 / 6S White
307920,2017-01-13,198.97,Completed,174.0,1.0,TOS0018,"Toshiba Canvio Basic Hard Disk 1TB USB 3.0 25 ""Black"
307920,2017-01-13,198.97,Completed,174.0,1.0,LAC0212,LaCie Porsche Design Desktop Drive 4TB USB 3.0 External Hard Drive
308226,2017-01-13,61.97,Completed,54.0,2.0,THU0044,"Thule Stróvan MacBook Sleeve Case 15 ""(Pro and Pro Retina) Gray"
308239,2017-01-13,97.98,Completed,86.0,1.0,SEA0044,"Seagate Barracuda 3TB 35 ""SATA hard drive Mac and PC"
308248,2017-01-13,83.98,Completed,73.0,1.0,TRA0012,"Transcend JetDrive Lite 330 128GB Macbook Pro Retina 13 """
308328,2017-01-13,195.98,Completed,171.0,1.0,CRU0052,Crucial MX300 750GB SSD Disk
308330,2017-01-13,264.99,Completed,232.0,1.0,LGE0028-A,"Open - LG 29UM68-P Monitor 29 ""widescreen IPS UHD Ultra"
308338,2017-01-13,47.99,Completed,42.0,1.0,APP1190,IPhone AppleCare Protection Plan
308347,2017-01-13,58.98,Completed,52.0,1.0,WAC0171,Education - Wacom Intuos graphics tablet with pen Draw S White
308351,2017-01-13,41.98,Completed,37.0,1.0,SPE0179,"Speck SeeThru Case Macbook Pro Retina 15 ""Yellow"
308353,2017-01-13,23.98,Completed,21.0,1.0,LOG0084,Logitech Ultrathin Keyboard Cover Keyboard Cover iPad Mini / Retina Black
308354,2017-01-13,38.98,Completed,34.0,1.0,MOS0218,SenseCover Moshi Case Black iPhone 7/8 Plus
308356,2017-01-13,134.98,Completed,118.0,1.0,SPH0013,Sphero BB-8 Star Wars Robot
308361,2017-01-13,21.98,Completed,19.0,1.0,SNN0038,Universal Sonnet FireWire 400 to 800 adapter
308363,2017-01-13,26.97,Completed,24.0,2.0,APP0698,Apple Lightning Cable Connector to USB 1m White (OEM)
308370,2017-01-13,78.98,Completed,69.0,1.0,THU0023,"Thule Gauntlet 3.0 Attaché case Macbook Pro / Retina 15 ""Black"
308376,2017-01-13,36.95,Completed,32.0,4.0,KIN0150,Kingston DataTraveler SE9 32Gb USB 3.0 G2
308380,2017-01-13,66.97,Completed,59.0,2.0,SAN0098,SanDisk Connect Wireless Flash Drive 32GB Wireless Black / Gold
308388,2017-01-13,66.98,Completed,59.0,1.0,APP0702,"60W MagSafe charger Apple MacBook and MacBook Pro 13 ""(OEM)"
308392,2017-01-13,22.98,Completed,20.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308395,2017-01-13,52.97,Completed,46.0,1.0,LMP0007,KeyPad LMP Bluetooth Keypad Mac
308395,2017-01-13,52.97,Completed,46.0,1.0,TPL0038,TP-LINK Cable 1m White Lightning IFM
308397,2017-01-13,287.99,Completed,252.0,1.0,LGE0034,"LG 29UM68-P Monitor 29 ""IPS widescreen UXGA Ultra"
308402,2017-01-13,56.95,Completed,50.0,2.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308402,2017-01-13,56.95,Completed,50.0,2.0,APP0698,Apple Lightning Cable Connector to USB 1m White (OEM)
308403,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308406,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308408,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308410,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308418,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308421,2017-01-13,51.96,Completed,45.0,3.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308425,2017-01-13,13.98,Completed,12.0,1.0,APP0697,OEM USB Cable for iPhone iPad Dock and Apple iPod White Compatible
308427,2017-01-13,94.98,Completed,83.0,1.0,CRU0016-2,Crucial memory Mac 8GB (2x4GB) SO-DIMM DDR3 1066MHz
308433,2017-01-13,24.98,Completed,22.0,1.0,ZAG0029,Zagg Invisible Shield Glass Screen Protector iPhone 8/7 Plus
308434,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308435,2017-01-13,90.97,Completed,79.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308435,2017-01-13,90.97,Completed,79.0,1.0,GRT0457,Griffin Travel Battery Backup Power Bank for Apple Watch Aluminum
308436,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308438,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308439,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308442,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308444,2017-01-13,38.97,Completed,34.0,2.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308445,2017-01-13,75.98,Completed,66.0,1.0,FCM0016-2,Mac memory FCM 8GB (2x4GB) SO-DIMM DDR3 1333MHz
308446,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308447,2017-01-13,76.98,Completed,67.0,1.0,GRT0457,Griffin Travel Battery Backup Power Bank for Apple Watch Aluminum
308450,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308451,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308454,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308455,2017-01-13,76.98,Completed,67.0,1.0,GRT0457,Griffin Travel Battery Backup Power Bank for Apple Watch Aluminum
308456,2017-01-13,25.98,Completed,23.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308459,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308461,2017-01-13,36.97,Completed,32.0,2.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308463,2017-01-13,231.98,Completed,203.0,1.0,FCM0008-2,Mac FCM memory 32GB (2x16GB) DIMM DDR3 1866MHz
308467,2017-01-13,36.97,Completed,32.0,2.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308468,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308472,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308475,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308478,2017-01-13,15.99,Completed,14.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308480,2017-01-13,17.98,Completed,16.0,1.0,PIE0028,internal battery for iPhone 5
308483,2017-01-13,97.32,Completed,85.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308483,2017-01-13,97.32,Completed,85.0,1.0,PHI0072,Philips Hue bulbs 9.5W White Pack 2 Starter Kit + E27 A60 Bridge
308483,2017-01-13,97.32,Completed,85.0,1.0,DLK0068-A,Open - D-Link GO-SW-5E 5 port Fast Ethernet Switch
308486,2017-01-13,103.99,Completed,91.0,1.0,SAM0116,"S22F350FHU Samsung Monitor 22 ""Full HD LED HDMI Black"
308488,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308490,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308493,2017-01-13,76.97,Completed,67.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308493,2017-01-13,76.97,Completed,67.0,1.0,THU0033,Subterra Thule Attaché case for MacBook and iPad
308495,2017-01-13,22.98,Completed,20.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308497,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308505,2017-01-13,54.98,Completed,48.0,1.0,GRT0393,Griffin WatchStand charging base Apple Watch / iPhone Black
308509,2017-01-13,609.98,Completed,533.0,1.0,LGE0044,"LG 27UD88-W Monitor 27 ""UHD 4K USB 3.0 USB-C"
308509,2017-01-13,609.98,Completed,533.0,1.0,STA0038,Startech USB adapter to HDMI-C White
308511,2017-01-13,141.24,Completed,123.0,1.0,APP0662,IMac AppleCare Protection Plan
308515,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308522,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308523,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308525,2017-01-13,39.99,Completed,35.0,1.0,OWC0007,OWC Data Doubler Optical Bay adapter Macbook / Macbook Pro
308526,2017-01-13,102.94,Completed,90.0,2.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308526,2017-01-13,102.94,Completed,90.0,1.0,KEN0166,PowerBolt Kensington 3.4 Dual Charger with Lightning Cable Car
308526,2017-01-13,102.94,Completed,90.0,1.0,STA0026,Startech Adapter Lightning to Micro USB-B Female White
308526,2017-01-13,102.94,Completed,90.0,1.0,PIE0031,Internal Battery for iPhone 5S
308526,2017-01-13,102.94,Completed,90.0,1.0,PAC1399,Pack Belkin Car Charger + Cable Premium Dark Gray 24A Lightning
308527,2017-01-13,15.99,Completed,14.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308528,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308529,2017-01-13,41.97,Completed,37.0,2.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308532,2017-01-13,459.0,Completed,401.0,1.0,LGE0035,"LG 27UD68-W Monitor 27 ""4K UHD sRGB 99%"
308533,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308547,2017-01-13,160.98,Completed,141.0,1.0,SAM0074,Samsung 850 EVO SSD Disk 500GB
308549,2017-01-13,225.93,Completed,197.0,1.0,APP1672,Silicone Case Cover Apple iPhone 7 Plus Blue Sea
308549,2017-01-13,225.93,Completed,197.0,2.0,BEL0289,Tempered Glass Protector Belkin iPhone ScreenForce 8 Plus / 7 Plus
308549,2017-01-13,225.93,Completed,197.0,2.0,APP1190,IPhone AppleCare Protection Plan
308549,2017-01-13,225.93,Completed,197.0,1.0,APP1669,Apple iPhone Silicone Case Cover 7 Red Plus
308551,2017-01-13,309.98,Completed,271.0,1.0,LAC0171,LaCie Porsche Design Desktop Drive 8TB USB 3.0 External Hard Drive
308561,2017-01-13,23.98,Completed,21.0,1.0,FCM0032,Mac memory DIMM DDR3 2GB 1066MHz FCM
308565,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308571,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308572,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308574,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308575,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308576,2017-01-13,19.98,Completed,17.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308578,2017-01-13,139.21,Completed,122.0,1.0,BOS0049,SoundSport Bose Headphones Black Wireless
308579,2017-01-13,36.97,Completed,32.0,2.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308582,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
308584,2017-01-13,20.98,Completed,18.0,1.0,BEL0198,Belkin Rockstar Road 4 USB Car Charger 7.2A Black
